clip,frame_number,timestamp,class,confidence,x1,y1,x2,y2,inference_time_ms
clip_sample_003,7,1535489299512404,traffic light,0.73297,1040.95,187.43,1072.71,253.76,93.91
clip_sample_003,7,1535489299512404,car,0.71957,0.18,463.46,138.64,589.25,93.91
clip_sample_003,7,1535489299512404,traffic light,0.519,1093.63,117.0,1129.81,202.45,93.91
clip_sample_003,7,1535489299512404,traffic light,0.34675,1171.64,50.73,1220.88,162.11,93.91
clip_sample_003,7,1535489299512404,traffic light,0.33678,1439.75,3.08,1502.88,203.6,93.91
clip_sample_003,7,1535489299512404,traffic light,0.19762,727.54,321.34,745.59,350.14,93.91
clip_sample_003,7,1535489299512404,traffic light,0.14499,455.01,302.62,512.77,405.63,93.91
clip_sample_003,7,1535489299512404,traffic light,0.13751,1425.33,227.62,1517.53,289.68,93.91
clip_sample_003,7,1535489299512404,traffic light,0.12002,589.34,328.47,608.21,366.41,93.91
clip_sample_003,7,1535489299512404,truck,0.10324,0.18,463.46,138.64,589.25,93.91
clip_sample_003,7,1535489299512404,traffic light,0.08919,592.41,328.57,608.28,365.34,93.91
clip_sample_003,7,1535489299512404,car,0.07854,661.76,474.33,679.8,491.61,93.91
clip_sample_003,7,1535489299512404,car,0.06531,862.05,489.43,927.86,517.21,93.91
clip_sample_003,7,1535489299512404,traffic light,0.06475,588.32,329.13,608.57,369.55,93.91
clip_sample_003,7,1535489299512404,car,0.05918,470.59,486.34,505.66,510.14,93.91
clip_sample_003,8,1535489299612404,car,0.90677,254.91,476.24,642.0,600.01,110.04
clip_sample_003,8,1535489299612404,traffic light,0.73788,1040.9,186.98,1072.44,253.59,110.04
clip_sample_003,8,1535489299612404,car,0.63984,0.0,458.2,189.75,587.68,110.04
clip_sample_003,8,1535489299612404,traffic light,0.52618,1093.7,116.68,1129.65,197.37,110.04
clip_sample_003,8,1535489299612404,traffic light,0.41121,1439.89,4.01,1502.8,203.35,110.04
clip_sample_003,8,1535489299612404,traffic light,0.34736,1171.24,51.06,1220.22,160.76,110.04
clip_sample_003,8,1535489299612404,traffic light,0.19078,727.28,321.03,745.71,352.03,110.04
clip_sample_003,8,1535489299612404,traffic light,0.16851,455.93,303.01,510.42,399.79,110.04
clip_sample_003,8,1535489299612404,traffic light,0.11781,589.15,328.55,607.63,366.11,110.04
clip_sample_003,8,1535489299612404,car,0.11572,0.24,457.28,114.24,587.98,110.04
clip_sample_003,8,1535489299612404,traffic light,0.11165,592.65,328.19,608.0,365.44,110.04
clip_sample_003,8,1535489299612404,traffic light,0.10624,1424.34,227.65,1515.62,289.03,110.04
clip_sample_003,8,1535489299612404,car,0.09614,893.22,491.05,928.2,516.32,110.04
clip_sample_003,8,1535489299612404,truck,0.0893,0.0,458.2,189.75,587.68,110.04
clip_sample_003,8,1535489299612404,car,0.07651,863.69,488.74,929.29,516.51,110.04
clip_sample_003,8,1535489299612404,traffic light,0.06927,1171.88,43.9,1227.44,163.43,110.04
clip_sample_003,8,1535489299612404,traffic light,0.05388,588.23,329.08,608.32,369.75,110.04
clip_sample_003,9,1535489299662404,car,0.92079,298.39,475.38,674.33,599.09,95.53
clip_sample_003,9,1535489299662404,car,0.75886,0.0,454.08,210.91,586.21,95.53
clip_sample_003,9,1535489299662404,traffic light,0.72598,1041.19,187.58,1072.09,253.3,95.53
clip_sample_003,9,1535489299662404,traffic light,0.48709,1093.33,117.34,1129.56,200.03,95.53
clip_sample_003,9,1535489299662404,traffic light,0.434,1440.4,4.23,1502.75,200.03,95.53
clip_sample_003,9,1535489299662404,traffic light,0.38662,1171.41,52.04,1220.58,162.72,95.53
clip_sample_003,9,1535489299662404,car,0.27176,272.53,484.61,375.46,545.29,95.53
clip_sample_003,9,1535489299662404,traffic light,0.19524,727.06,321.41,745.21,352.22,95.53
clip_sample_003,9,1535489299662404,traffic light,0.10146,589.2,328.12,607.99,366.48,95.53
clip_sample_003,9,1535489299662404,traffic light,0.08898,455.16,301.96,512.29,406.74,95.53
clip_sample_003,9,1535489299662404,traffic light,0.07706,592.15,328.0,608.12,365.44,95.53
clip_sample_003,9,1535489299662404,truck,0.07551,0.0,454.08,210.91,586.21,95.53
clip_sample_003,9,1535489299662404,car,0.05984,283.48,483.31,376.48,542.67,95.53
clip_sample_003,9,1535489299662404,car,0.05915,863.99,490.62,927.43,517.06,95.53
clip_sample_003,9,1535489299662404,traffic light,0.05755,1424.81,228.48,1515.78,289.05,95.53
clip_sample_003,9,1535489299662404,traffic light,0.05744,588.48,328.53,608.26,369.89,95.53
clip_sample_003,9,1535489299662404,traffic light,0.05606,1172.01,48.67,1224.59,162.86,95.53
clip_sample_003,9,1535489299662404,car,0.05035,888.32,492.53,927.05,517.02,95.53
clip_sample_003,10,1535489299762404,car,0.90195,367.62,471.5,747.58,597.4,96.48
clip_sample_003,10,1535489299762404,car,0.74965,299.36,481.76,438.39,550.41,96.48
clip_sample_003,10,1535489299762404,traffic light,0.73791,1040.87,187.24,1073.23,253.51,96.48
clip_sample_003,10,1535489299762404,car,0.71597,0.0,454.84,261.0,588.91,96.48
clip_sample_003,10,1535489299762404,traffic light,0.51425,1093.37,117.39,1129.46,200.41,96.48
clip_sample_003,10,1535489299762404,traffic light,0.40859,1440.79,2.56,1502.85,202.89,96.48
clip_sample_003,10,1535489299762404,traffic light,0.36401,1171.22,51.68,1220.36,162.25,96.48
clip_sample_003,10,1535489299762404,traffic light,0.21491,727.2,320.98,745.31,353.17,96.48
clip_sample_003,10,1535489299762404,car,0.15815,0.0,454.95,260.78,589.19,96.48
clip_sample_003,10,1535489299762404,car,0.14907,301.8,481.44,427.39,549.01,96.48
clip_sample_003,10,1535489299762404,car,0.13448,366.34,471.7,745.86,597.25,96.48
clip_sample_003,10,1535489299762404,traffic light,0.12582,589.22,328.43,607.81,367.12,96.48
clip_sample_003,10,1535489299762404,traffic light,0.08546,591.78,328.11,607.98,366.84,96.48
clip_sample_003,10,1535489299762404,car,0.06342,864.11,490.54,927.68,516.85,96.48
clip_sample_003,10,1535489299762404,traffic light,0.06292,1171.73,48.18,1224.78,162.88,96.48
clip_sample_003,10,1535489299762404,car,0.05979,892.21,492.29,927.42,516.96,96.48
clip_sample_003,10,1535489299762404,traffic light,0.05714,588.52,329.36,607.95,369.97,96.48
clip_sample_003,10,1535489299762404,traffic light,0.05642,1426.67,227.52,1513.08,289.18,96.48
clip_sample_003,11,1535489299862404,car,0.91656,436.4,469.64,813.48,593.1,93.63
clip_sample_003,11,1535489299862404,car,0.80587,0.0,451.55,311.06,591.45,93.63
clip_sample_003,11,1535489299862404,car,0.79084,327.15,480.75,487.06,550.59,93.63
clip_sample_003,11,1535489299862404,traffic light,0.73575,1040.77,187.08,1073.43,253.81,93.63
clip_sample_003,11,1535489299862404,traffic light,0.49304,1438.86,3.71,1502.92,200.78,93.63
clip_sample_003,11,1535489299862404,traffic light,0.34642,1171.52,50.83,1219.87,159.61,93.63
clip_sample_003,11,1535489299862404,traffic light,0.30365,1093.76,116.87,1129.45,200.83,93.63
clip_sample_003,11,1535489299862404,traffic light,0.21128,727.65,321.26,745.31,351.02,93.63
clip_sample_003,11,1535489299862404,traffic light,0.10983,1427.84,227.74,1518.03,289.65,93.63
clip_sample_003,11,1535489299862404,car,0.094,755.92,481.78,815.06,518.74,93.63
clip_sample_003,11,1535489299862404,traffic light,0.08627,589.68,328.65,607.94,367.74,93.63
clip_sample_003,11,1535489299862404,traffic light,0.08106,592.01,328.31,608.06,367.11,93.63
clip_sample_003,11,1535489299862404,traffic light,0.07976,455.81,303.19,511.05,401.51,93.63
clip_sample_003,11,1535489299862404,traffic light,0.06635,1172.15,47.74,1224.46,162.35,93.63
clip_sample_003,11,1535489299862404,traffic light,0.06588,588.88,329.26,608.46,372.23,93.63
clip_sample_003,12,1535489299912404,car,0.91631,471.66,468.52,851.1,591.13,94.82
clip_sample_003,12,1535489299912404,car,0.84504,337.19,481.8,500.15,548.59,94.82
clip_sample_003,12,1535489299912404,car,0.78885,0.24,451.54,334.48,588.88,94.82
clip_sample_003,12,1535489299912404,traffic light,0.7417,1040.72,187.84,1073.37,253.83,94.82
clip_sample_003,12,1535489299912404,traffic light,0.51474,1093.61,117.23,1129.37,199.21,94.82
clip_sample_003,12,1535489299912404,traffic light,0.4124,1438.74,3.39,1502.63,202.2,94.82
clip_sample_003,12,1535489299912404,traffic light,0.32015,1171.42,51.26,1220.5,161.5,94.82
clip_sample_003,12,1535489299912404,traffic light,0.21517,727.2,319.91,745.8,352.71,94.82
clip_sample_003,12,1535489299912404,traffic light,0.11017,589.23,328.47,608.04,368.12,94.82
clip_sample_003,12,1535489299912404,traffic light,0.08297,1426.76,228.33,1517.56,289.64,94.82
clip_sample_003,12,1535489299912404,traffic light,0.07982,588.23,329.1,608.11,371.13,94.82
clip_sample_003,12,1535489299912404,traffic light,0.07904,454.57,301.98,511.96,406.03,94.82
clip_sample_003,12,1535489299912404,traffic light,0.06884,591.96,328.35,608.16,366.81,94.82
clip_sample_003,13,1535489300012404,car,0.91356,548.45,465.73,924.1,588.81,95.98
clip_sample_003,13,1535489300012404,car,0.8614,378.58,483.64,555.58,546.98,95.98
clip_sample_003,13,1535489300012404,car,0.80065,19.3,450.47,383.05,589.7,95.98
clip_sample_003,13,1535489300012404,traffic light,0.72824,1040.77,187.99,1072.87,253.52,95.98
clip_sample_003,13,1535489300012404,traffic light,0.46517,1093.63,116.64,1129.85,202.82,95.98
clip_sample_003,13,1535489300012404,traffic light,0.43578,1440.16,3.25,1502.63,201.66,95.98
clip_sample_003,13,1535489300012404,traffic light,0.32784,1171.58,53.58,1220.52,162.87,95.98
clip_sample_003,13,1535489300012404,traffic light,0.23382,727.1,320.26,745.44,353.41,95.98
clip_sample_003,13,1535489300012404,traffic light,0.11069,591.68,328.21,607.88,364.93,95.98
clip_sample_003,13,1535489300012404,traffic light,0.10665,589.43,328.68,607.7,365.98,95.98
clip_sample_003,13,1535489300012404,car,0.07953,1484.04,421.6,1599.56,492.18,95.98
clip_sample_003,13,1535489300012404,traffic light,0.06239,1426.32,227.68,1518.74,289.11,95.98
clip_sample_003,13,1535489300012404,truck,0.06164,19.3,450.47,383.05,589.7,95.98
clip_sample_003,13,1535489300012404,traffic light,0.05013,724.86,316.04,744.15,344.83,95.98
clip_sample_003,14,1535489300112404,car,0.90739,619.08,463.97,997.44,586.86,93.31
clip_sample_003,14,1535489300112404,car,0.81327,425.5,482.84,572.3,543.83,93.31
clip_sample_003,14,1535489300112404,car,0.73634,50.46,447.96,431.3,587.38,93.31
clip_sample_003,14,1535489300112404,traffic light,0.73055,1040.95,186.46,1072.37,253.38,93.31
clip_sample_003,14,1535489300112404,traffic light,0.52114,1440.5,4.0,1502.58,200.71,93.31
clip_sample_003,14,1535489300112404,traffic light,0.4968,1093.62,116.36,1129.8,203.34,93.31
clip_sample_003,14,1535489300112404,traffic light,0.35789,1171.26,50.03,1220.22,160.95,93.31
clip_sample_003,14,1535489300112404,traffic light,0.19105,726.52,321.33,745.33,352.2,93.31
clip_sample_003,14,1535489300112404,traffic light,0.11578,455.69,303.28,510.44,400.07,93.31
clip_sample_003,14,1535489300112404,traffic light,0.09564,588.97,328.95,607.66,365.48,93.31
clip_sample_003,14,1535489300112404,truck,0.09281,50.46,447.96,431.3,587.38,93.31
clip_sample_003,14,1535489300112404,traffic light,0.09093,1425.96,227.85,1515.24,290.31,93.31
clip_sample_003,14,1535489300112404,traffic light,0.08664,592.74,328.8,608.11,365.36,93.31
clip_sample_003,14,1535489300112404,traffic light,0.07914,587.94,329.24,608.58,371.04,93.31
clip_sample_003,14,1535489300112404,traffic light,0.06915,1330.55,267.71,1358.08,327.5,93.31
clip_sample_003,14,1535489300112404,traffic light,0.05986,1171.63,46.97,1224.72,161.89,93.31
clip_sample_003,14,1535489300112404,car,0.05277,1479.34,421.63,1599.54,491.69,93.31
clip_sample_003,15,1535489300162404,car,0.8927,658.95,462.79,1033.41,584.06,260.61
clip_sample_003,15,1535489300162404,car,0.7674,444.51,481.77,583.06,543.18,260.61
clip_sample_003,15,1535489300162404,traffic light,0.73193,1040.68,187.49,1072.81,253.27,260.61
clip_sample_003,15,1535489300162404,car,0.71617,73.15,446.98,445.62,584.01,260.61
clip_sample_003,15,1535489300162404,traffic light,0.49699,1438.91,2.74,1502.88,200.86,260.61
clip_sample_003,15,1535489300162404,traffic light,0.42918,1093.48,116.4,1130.25,199.61,260.61
clip_sample_003,15,1535489300162404,traffic light,0.36094,1171.08,49.87,1220.43,163.31,260.61
clip_sample_003,15,1535489300162404,traffic light,0.17694,727.53,321.19,745.2,349.98,260.61
clip_sample_003,15,1535489300162404,traffic light,0.11914,1425.28,227.24,1518.32,289.85,260.61
clip_sample_003,15,1535489300162404,traffic light,0.11096,455.27,302.42,511.62,406.46,260.61
clip_sample_003,15,1535489300162404,car,0.09743,382.4,480.09,450.05,570.34,260.61
clip_sample_003,15,1535489300162404,truck,0.0926,73.15,446.98,445.62,584.01,260.61
clip_sample_003,15,1535489300162404,traffic light,0.0773,589.29,328.95,607.57,365.94,260.61
clip_sample_003,15,1535489300162404,traffic light,0.06881,1171.7,46.42,1224.85,163.86,260.61
clip_sample_003,15,1535489300162404,traffic light,0.06855,592.4,328.67,607.93,365.27,260.61
clip_sample_003,15,1535489300162404,car,0.06758,1487.11,421.69,1599.63,492.27,260.61
clip_sample_003,15,1535489300162404,traffic light,0.06551,588.28,328.82,607.91,371.95,260.61
clip_sample_003,16,1535489300262404,car,0.89776,735.35,460.06,1110.0,581.54,93.91
clip_sample_003,16,1535489300262404,traffic light,0.70597,1040.62,187.21,1072.88,253.91,93.91
clip_sample_003,16,1535489300262404,car,0.61893,142.73,446.09,505.61,582.4,93.91
clip_sample_003,16,1535489300262404,car,0.61704,0.21,504.85,27.03,587.46,93.91
clip_sample_003,16,1535489300262404,traffic light,0.53054,1093.53,116.59,1129.57,207.59,93.91
clip_sample_003,16,1535489300262404,traffic light,0.47896,1437.35,3.21,1502.8,201.25,93.91
clip_sample_003,16,1535489300262404,car,0.36321,469.36,481.03,598.39,539.08,93.91
clip_sample_003,16,1535489300262404,traffic light,0.32599,1171.29,49.93,1221.09,163.57,93.91
clip_sample_003,16,1535489300262404,car,0.25039,477.76,481.9,596.8,538.04,93.91
clip_sample_003,16,1535489300262404,traffic light,0.19874,727.44,321.24,745.55,351.33,93.91
clip_sample_003,16,1535489300262404,truck,0.18466,142.73,446.09,505.61,582.4,93.91
clip_sample_003,16,1535489300262404,traffic light,0.14174,591.66,328.19,608.56,365.49,93.91
clip_sample_003,16,1535489300262404,traffic light,0.13348,588.95,328.38,607.99,365.99,93.91
clip_sample_003,16,1535489300262404,car,0.09319,659.65,473.35,681.72,491.08,93.91
clip_sample_003,16,1535489300262404,traffic light,0.077,1425.94,227.0,1509.92,289.69,93.91
clip_sample_003,16,1535489300262404,truck,0.05742,0.21,504.85,27.03,587.46,93.91
clip_sample_003,16,1535489300262404,car,0.05508,1483.24,422.09,1599.53,491.82,93.91
clip_sample_003,16,1535489300262404,traffic light,0.05381,725.46,316.32,744.3,343.97,93.91
clip_sample_003,16,1535489300262404,traffic light,0.05351,588.46,328.78,608.43,369.85,93.91
clip_sample_003,17,1535489300362404,car,0.91971,813.3,456.27,1194.3,578.9,109.29
clip_sample_003,17,1535489300362404,car,0.74922,0.39,491.8,84.74,601.55,109.29
clip_sample_003,17,1535489300362404,traffic light,0.72802,1040.95,187.48,1072.44,252.85,109.29
clip_sample_003,17,1535489300362404,car,0.6509,169.57,442.61,561.4,579.6,109.29
clip_sample_003,17,1535489300362404,traffic light,0.52724,1093.2,116.64,1129.58,199.97,109.29
clip_sample_003,17,1535489300362404,traffic light,0.4939,1439.66,3.95,1502.81,202.51,109.29
clip_sample_003,17,1535489300362404,traffic light,0.38892,1171.43,50.84,1220.21,163.33,109.29
clip_sample_003,17,1535489300362404,traffic light,0.20674,726.87,321.85,745.39,351.87,109.29
clip_sample_003,17,1535489300362404,truck,0.19129,169.57,442.61,561.4,579.6,109.29
clip_sample_003,17,1535489300362404,car,0.12568,535.82,476.16,610.76,535.33,109.29
clip_sample_003,17,1535489300362404,traffic light,0.11866,1426.77,227.52,1519.48,289.74,109.29
clip_sample_003,17,1535489300362404,traffic light,0.11682,592.81,328.05,608.2,365.41,109.29
clip_sample_003,17,1535489300362404,traffic light,0.11158,455.32,303.24,510.42,398.3,109.29
clip_sample_003,17,1535489300362404,traffic light,0.10625,589.31,328.4,607.95,366.32,109.29
clip_sample_003,17,1535489300362404,car,0.09856,659.69,472.67,680.75,490.88,109.29
clip_sample_003,17,1535489300362404,truck,0.08274,0.39,491.8,84.74,601.55,109.29
clip_sample_003,17,1535489300362404,traffic light,0.0528,588.47,328.58,608.44,371.39,109.29
clip_sample_003,18,1535489300412404,car,0.78373,197.54,443.45,585.23,579.09,94.24
clip_sample_003,18,1535489300412404,car,0.74289,854.92,455.17,1229.6,578.42,94.24
clip_sample_003,18,1535489300412404,traffic light,0.73448,1040.54,187.81,1072.59,253.28,94.24
clip_sample_003,18,1535489300412404,car,0.70061,0.07,455.87,117.7,605.7,94.24
clip_sample_003,18,1535489300412404,traffic light,0.43777,1093.74,116.95,1129.93,202.77,94.24
clip_sample_003,18,1535489300412404,traffic light,0.36416,1171.19,50.05,1220.35,161.89,94.24
clip_sample_003,18,1535489300412404,traffic light,0.34693,1440.98,3.48,1502.56,203.3,94.24
clip_sample_003,18,1535489300412404,car,0.24173,854.27,454.5,1230.29,578.43,94.24
clip_sample_003,18,1535489300412404,traffic light,0.20291,727.2,320.44,745.42,350.54,94.24
clip_sample_003,18,1535489300412404,car,0.17244,561.37,476.95,616.99,534.71,94.24
clip_sample_003,18,1535489300412404,traffic light,0.14683,589.13,328.4,607.95,366.3,94.24
clip_sample_003,18,1535489300412404,traffic light,0.13277,592.12,328.26,608.16,365.88,94.24
clip_sample_003,18,1535489300412404,truck,0.12997,0.07,455.87,117.7,605.7,94.24
clip_sample_003,18,1535489300412404,traffic light,0.08786,588.4,328.57,608.05,371.43,94.24
clip_sample_003,18,1535489300412404,traffic light,0.07596,1171.55,47.35,1224.7,162.59,94.24
clip_sample_003,18,1535489300412404,traffic light,0.06813,1426.14,228.65,1517.31,289.73,94.24
clip_sample_003,18,1535489300412404,car,0.06793,658.29,473.45,680.78,491.48,94.24
clip_sample_003,18,1535489300412404,car,0.06283,1483.37,421.86,1599.63,492.04,94.24
clip_sample_003,18,1535489300412404,traffic light,0.05918,724.82,315.79,744.13,343.83,94.24
clip_sample_003,18,1535489300412404,truck,0.05582,197.54,443.45,585.23,579.09,94.24
clip_sample_003,19,1535489300512404,car,0.90351,934.21,453.22,1310.5,576.68,96.24
clip_sample_003,19,1535489300512404,traffic light,0.73914,1041.03,186.78,1072.53,253.89,96.24
clip_sample_003,19,1535489300512404,car,0.54284,248.43,436.92,637.06,579.22,96.24
clip_sample_003,19,1535489300512404,traffic light,0.52354,1439.2,3.11,1502.75,200.46,96.24
clip_sample_003,19,1535489300512404,traffic light,0.47415,1093.86,116.45,1129.7,196.47,96.24
clip_sample_003,19,1535489300512404,traffic light,0.39877,1171.54,50.22,1220.13,162.32,96.24
clip_sample_003,19,1535489300512404,car,0.32404,1.6,459.04,177.5,604.53,96.24
clip_sample_003,19,1535489300512404,truck,0.30733,248.43,436.92,637.06,579.22,96.24
clip_sample_003,19,1535489300512404,car,0.28297,0.3,473.34,115.54,605.8,96.24
clip_sample_003,19,1535489300512404,traffic light,0.24165,726.92,322.2,745.36,354.44,96.24
clip_sample_003,19,1535489300512404,truck,0.15723,0.04,399.7,178.01,603.21,96.24
clip_sample_003,19,1535489300512404,traffic light,0.13752,1426.5,227.0,1506.13,290.36,96.24
clip_sample_003,19,1535489300512404,traffic light,0.13158,589.13,327.97,608.08,367.61,96.24
clip_sample_003,19,1535489300512404,traffic light,0.0954,591.8,327.59,608.3,366.53,96.24
clip_sample_003,19,1535489300512404,car,0.09338,0.04,399.7,178.01,603.21,96.24
clip_sample_003,19,1535489300512404,traffic light,0.08649,588.35,328.58,608.39,372.35,96.24
clip_sample_003,19,1535489300512404,truck,0.07392,0.3,473.34,115.54,605.8,96.24
clip_sample_003,19,1535489300512404,truck,0.06958,1.6,459.04,177.5,604.53,96.24
clip_sample_003,19,1535489300512404,traffic light,0.06046,1330.57,269.72,1358.42,324.4,96.24
clip_sample_003,19,1535489300512404,traffic light,0.05263,724.96,329.64,744.21,366.32,96.24
clip_sample_003,19,1535489300512404,traffic light,0.05045,934.46,414.66,956.03,436.6,96.24
clip_sample_003,20,1535489300612404,car,0.89971,1012.44,449.64,1391.44,573.95,106.02
clip_sample_003,20,1535489300612404,truck,0.75584,0.41,390.19,245.06,607.93,106.02
clip_sample_003,20,1535489300612404,traffic light,0.74244,1040.87,186.67,1072.62,253.43,106.02
clip_sample_003,20,1535489300612404,traffic light,0.51789,1093.8,117.25,1129.98,198.67,106.02
clip_sample_003,20,1535489300612404,truck,0.47721,300.67,438.37,687.46,575.71,106.02
clip_sample_003,20,1535489300612404,traffic light,0.47694,1440.78,3.38,1502.9,201.78,106.02
clip_sample_003,20,1535489300612404,car,0.42338,300.67,438.37,687.46,575.71,106.02
clip_sample_003,20,1535489300612404,traffic light,0.34411,1171.19,51.57,1221.1,163.53,106.02
clip_sample_003,20,1535489300612404,traffic light,0.22485,727.91,322.2,745.26,350.65,106.02
clip_sample_003,20,1535489300612404,traffic light,0.12933,592.23,328.07,608.58,365.09,106.02
clip_sample_003,20,1535489300612404,traffic light,0.10075,589.2,328.5,608.06,365.62,106.02
clip_sample_003,20,1535489300612404,person,0.07552,812.37,480.73,834.39,521.23,106.02
clip_sample_003,20,1535489300612404,traffic light,0.06338,1426.7,228.95,1514.65,289.42,106.02
clip_sample_003,20,1535489300612404,traffic light,0.05998,1363.22,229.45,1521.59,288.1,106.02
clip_sample_003,20,1535489300612404,traffic light,0.05417,456.36,303.4,510.41,398.82,106.02
clip_sample_003,21,1535489300662404,car,0.88523,1046.45,447.05,1428.61,574.08,96.78
clip_sample_003,21,1535489300662404,car,0.72486,328.2,439.3,713.88,575.19,96.78
clip_sample_003,21,1535489300662404,traffic light,0.70833,1041.02,187.52,1072.71,253.85,96.78
clip_sample_003,21,1535489300662404,truck,0.67858,0.41,387.74,271.61,605.44,96.78
clip_sample_003,21,1535489300662404,traffic light,0.54552,1093.83,117.3,1130.1,206.2,96.78
clip_sample_003,21,1535489300662404,traffic light,0.43641,1439.04,4.37,1502.57,200.0,96.78
clip_sample_003,21,1535489300662404,traffic light,0.3962,1171.09,51.07,1219.97,161.32,96.78
clip_sample_003,21,1535489300662404,traffic light,0.25266,727.41,320.53,745.36,351.71,96.78
clip_sample_003,21,1535489300662404,traffic light,0.15264,1426.43,226.89,1503.91,289.56,96.78
clip_sample_003,21,1535489300662404,traffic light,0.13739,589.18,329.05,607.32,365.9,96.78
clip_sample_003,21,1535489300662404,truck,0.12801,328.2,439.3,713.88,575.19,96.78
clip_sample_003,21,1535489300662404,traffic light,0.12492,455.76,303.06,510.16,400.71,96.78
clip_sample_003,21,1535489300662404,traffic light,0.09653,592.14,329.07,607.85,365.15,96.78
clip_sample_003,21,1535489300662404,traffic light,0.09074,1171.4,47.98,1224.33,161.87,96.78
clip_sample_003,21,1535489300662404,traffic light,0.06107,588.46,329.95,607.91,370.16,96.78
clip_sample_003,21,1535489300662404,traffic light,0.05495,724.81,316.01,743.97,344.54,96.78
clip_sample_003,22,1535489300762404,car,0.82903,1118.97,443.17,1432.06,571.67,94.85
clip_sample_003,22,1535489300762404,traffic light,0.725,1040.89,187.8,1072.58,253.67,94.85
clip_sample_003,22,1535489300762404,truck,0.58696,383.17,435.08,765.12,573.13,94.85
clip_sample_003,22,1535489300762404,truck,0.48979,0.82,385.12,334.89,605.62,94.85
clip_sample_003,22,1535489300762404,traffic light,0.45328,1093.52,117.46,1130.01,199.89,94.85
clip_sample_003,22,1535489300762404,traffic light,0.44604,1438.69,3.11,1502.9,200.83,94.85
clip_sample_003,22,1535489300762404,traffic light,0.35955,1171.28,52.21,1220.75,162.66,94.85
clip_sample_003,22,1535489300762404,truck,0.30403,1.1,385.64,335.59,606.22,94.85
clip_sample_003,22,1535489300762404,car,0.21709,383.17,435.08,765.12,573.13,94.85
clip_sample_003,22,1535489300762404,traffic light,0.21091,727.1,319.6,745.02,349.97,94.85
clip_sample_003,22,1535489300762404,traffic light,0.18304,1427.42,228.35,1519.51,289.93,94.85
clip_sample_003,22,1535489300762404,traffic light,0.15765,588.82,328.05,607.79,365.37,94.85
clip_sample_003,22,1535489300762404,traffic light,0.11634,591.38,327.81,608.55,364.32,94.85
clip_sample_003,22,1535489300762404,car,0.0753,1479.37,421.42,1599.88,492.64,94.85
clip_sample_003,22,1535489300762404,car,0.06894,1119.79,443.54,1431.06,571.73,94.85
clip_sample_003,22,1535489300762404,traffic light,0.06436,588.57,329.64,608.51,369.09,94.85
clip_sample_003,22,1535489300762404,bus,0.05963,0.82,385.12,334.89,605.62,94.85
clip_sample_003,22,1535489300762404,person,0.05823,807.17,484.59,826.09,521.68,94.85
clip_sample_003,22,1535489300762404,person,0.05263,811.29,483.22,831.11,520.98,94.85
clip_sample_003,22,1535489300762404,traffic light,0.0514,1171.72,48.21,1225.02,163.59,94.85
clip_sample_003,22,1535489300762404,traffic light,0.05045,1329.58,267.74,1357.85,326.78,94.85
clip_sample_003,23,1535489300862404,car,0.8034,1191.05,440.17,1594.83,565.43,93.29
clip_sample_003,23,1535489300862404,truck,0.73349,1.05,383.47,404.47,605.9,93.29
clip_sample_003,23,1535489300862404,traffic light,0.71718,1041.08,187.88,1072.02,253.13,93.29
clip_sample_003,23,1535489300862404,traffic light,0.4282,1440.53,3.55,1502.9,202.01,93.29
clip_sample_003,23,1535489300862404,traffic light,0.41221,1093.57,117.1,1129.85,200.44,93.29
clip_sample_003,23,1535489300862404,traffic light,0.39636,1171.53,51.86,1220.61,162.85,93.29
clip_sample_003,23,1535489300862404,traffic light,0.22693,727.05,319.87,745.56,352.04,93.29
clip_sample_003,23,1535489300862404,car,0.12632,439.69,432.3,824.79,573.21,93.29
clip_sample_003,23,1535489300862404,traffic light,0.10822,589.54,328.06,607.59,365.93,93.29
clip_sample_003,23,1535489300862404,traffic light,0.1038,1425.28,227.18,1507.6,289.54,93.29
clip_sample_003,23,1535489300862404,bus,0.09816,1.05,383.47,404.47,605.9,93.29
clip_sample_003,23,1535489300862404,truck,0.09576,439.26,432.24,823.67,572.83,93.29
clip_sample_003,23,1535489300862404,truck,0.07999,439.69,432.3,824.79,573.21,93.29
clip_sample_003,23,1535489300862404,traffic light,0.07568,592.21,327.85,607.99,364.26,93.29
clip_sample_003,23,1535489300862404,car,0.06359,1484.74,420.35,1597.67,490.65,93.29
clip_sample_003,23,1535489300862404,traffic light,0.0612,588.9,329.49,607.99,369.54,93.29
clip_sample_003,23,1535489300862404,car,0.06058,439.26,432.24,823.67,572.83,93.29
clip_sample_003,23,1535489300862404,truck,0.05921,1471.14,419.15,1599.37,484.73,93.29
clip_sample_003,23,1535489300862404,traffic light,0.05077,724.76,316.36,744.63,345.1,93.29
clip_sample_003,23,1535489300862404,car,0.05005,404.67,472.44,450.68,504.62,93.29
clip_sample_003,24,1535489300912404,car,0.79878,1249.63,434.88,1596.59,562.24,94.06
clip_sample_003,24,1535489300912404,traffic light,0.74668,1040.88,186.86,1072.8,253.86,94.06
clip_sample_003,24,1535489300912404,truck,0.57494,470.08,430.14,842.73,571.95,94.06
clip_sample_003,24,1535489300912404,traffic light,0.53914,1093.68,116.38,1130.09,206.35,94.06
clip_sample_003,24,1535489300912404,bus,0.47212,0.52,382.27,435.46,608.89,94.06
