clip,frame_number,timestamp,class,confidence,x1,y1,x2,y2,inference_time_ms,cache_key
clip_sample_006,14,1535657123662404,traffic light,0.28534,1031.84,271.68,1064.93,333.43,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,traffic light,0.25973,1062.23,271.86,1093.05,331.99,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,car,0.22269,606.8,453.07,686.88,517.29,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,traffic light,0.19051,1063.59,270.73,1095.39,367.3,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,traffic light,0.1406,371.59,353.05,390.77,373.74,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,traffic light,0.11556,1077.72,338.44,1098.51,368.22,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,car,0.08434,608.56,450.44,695.01,516.0,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,traffic light,0.06706,865.35,312.31,895.04,375.67,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,traffic light,0.06273,368.91,352.17,389.7,374.24,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,14,1535657123662404,car,0.05945,565.26,441.34,624.12,471.85,157.81,e9da10623307ebb4abc155a843ef343a26cc7ed3a0125343076458f01582dfa7
clip_sample_006,15,1535657123762404,car,0.91861,690.14,453.66,1090.14,584.78,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,car,0.90471,294.79,459.53,570.77,548.11,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,car,0.90046,1161.1,434.15,1538.13,542.63,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,car,0.40392,1163.26,434.27,1538.8,542.84,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.31124,1062.6,271.05,1096.26,367.93,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.25398,1062.01,271.0,1093.86,333.89,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.25338,1061.12,269.01,1091.0,333.19,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.22495,1031.4,271.6,1065.05,334.59,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.18519,860.22,310.63,882.96,376.06,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.16925,372.23,353.37,391.02,374.89,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.11598,369.63,351.82,389.46,375.95,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.10601,1077.02,338.25,1099.59,368.29,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,car,0.08919,570.67,447.58,615.91,470.4,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,car,0.08483,642.02,448.51,685.94,468.2,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,car,0.08412,641.62,418.45,687.97,465.64,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.07478,496.0,363.17,513.76,388.45,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,truck,0.0677,641.62,418.45,687.97,465.64,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,car,0.06099,590.9,456.18,759.39,521.52,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,15,1535657123762404,traffic light,0.05236,866.86,312.25,896.12,371.68,105.02,0927912b5b90f26e36cd1177ab5936eee9df5ff6df127ab8b17a400ce0708b48
clip_sample_006,16,1535657123862404,car,0.93081,1101.85,435.62,1468.13,542.77,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,car,0.90539,255.8,460.87,531.34,549.34,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,car,0.88245,755.79,451.92,1159.06,584.85,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.3753,1061.9,269.15,1090.65,335.97,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.30752,1032.2,271.43,1065.23,334.35,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.2905,1062.63,271.6,1092.97,331.93,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.24786,859.04,310.56,882.36,382.25,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,car,0.19579,494.3,440.81,564.12,488.06,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.16584,371.91,353.94,390.17,373.75,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,car,0.1542,640.99,418.21,688.41,465.14,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,car,0.12625,589.67,446.6,625.22,469.35,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.12433,1078.33,338.39,1096.92,367.23,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.12331,369.0,352.26,388.87,374.51,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,truck,0.11811,640.99,418.21,688.41,465.14,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,car,0.10743,572.86,443.12,622.46,470.72,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.08102,857.87,319.37,877.72,383.79,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,traffic light,0.07657,1064.08,270.11,1094.86,366.43,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,16,1535657123862404,bus,0.05248,640.99,418.21,688.41,465.14,112.16,f0ce1b2dc375b914107470ed99f37b2b0bed36e36378821deccbdd8288576d15
clip_sample_006,17,1535657123912404,car,0.91095,237.15,459.91,510.96,549.53,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,car,0.88731,790.74,449.81,1195.37,584.74,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,car,0.78315,1128.38,436.46,1435.09,541.55,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.34926,1062.85,270.73,1095.86,367.86,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.23648,1062.18,270.72,1093.66,334.04,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.20505,1031.69,271.39,1064.97,333.1,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.19986,860.43,311.52,882.72,378.1,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.17904,1061.43,268.75,1090.95,332.8,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,car,0.16651,641.34,417.9,687.61,464.75,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.15126,372.5,353.81,390.46,375.09,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,car,0.12431,499.44,440.69,563.82,491.07,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,truck,0.11402,641.34,417.9,687.61,464.75,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,car,0.0989,571.86,441.15,622.42,471.78,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.09489,1079.22,339.48,1097.51,367.99,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.08897,369.62,351.84,388.83,376.1,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,car,0.08463,589.36,444.52,625.83,469.54,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.05689,869.79,314.79,895.89,372.62,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.05601,857.96,316.83,875.69,382.97,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,17,1535657123912404,traffic light,0.05248,730.3,400.43,743.37,424.47,99.06,309c1389b2348cab2e6b198f43a87044bc0c5ce4827c7bb4517413ca4d780faa
clip_sample_006,18,1535657124012404,car,0.91667,197.85,460.86,483.08,550.2,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.88676,1121.99,438.34,1364.53,541.66,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.85229,858.94,449.73,1269.4,581.6,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.38773,1061.86,268.84,1090.79,335.55,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.3362,1062.4,271.01,1093.14,332.71,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.29769,1031.65,271.9,1065.07,334.33,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.28804,503.2,441.12,563.62,491.8,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.26279,372.79,353.44,390.46,374.37,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.25731,640.42,418.23,688.41,464.95,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.24687,860.05,311.56,881.03,378.42,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,truck,0.15981,640.42,418.23,688.41,464.95,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.1297,1076.03,338.79,1097.46,367.89,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.10108,858.48,316.37,876.82,383.74,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.10067,370.02,351.99,389.13,375.52,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.1004,573.96,445.37,617.67,471.7,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.09112,595.77,448.64,629.68,469.59,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.08351,860.21,449.69,1267.86,582.78,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,car,0.05721,613.36,451.8,638.75,469.13,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,bus,0.05421,640.42,418.23,688.41,464.95,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,person,0.05315,427.42,444.47,447.88,475.79,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,18,1535657124012404,traffic light,0.05143,730.74,401.34,742.1,423.81,95.54,8529b6d40bfe0cdfb9d48936646671d83e37cbb27b1bfb9e4190c7f97b62f5aa
clip_sample_006,19,1535657124112404,car,0.91817,160.11,462.26,434.69,551.29,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,car,0.52418,927.41,441.94,1349.79,583.34,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,car,0.39884,925.33,442.44,1349.04,582.09,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,person,0.35541,865.13,422.57,889.52,497.3,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.3057,1062.7,271.36,1093.3,332.05,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.30375,1031.79,271.16,1064.95,333.28,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.27853,1061.71,268.99,1090.89,333.9,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.24109,1063.39,270.29,1095.42,367.79,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,car,0.19536,585.77,447.68,626.03,470.16,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.18043,860.42,311.8,881.11,380.34,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,car,0.17564,639.05,418.68,688.42,465.41,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.17347,372.43,353.8,390.51,375.2,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,truck,0.16641,639.05,418.68,688.42,465.41,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,car,0.16336,505.89,440.88,563.49,490.87,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,car,0.15988,577.98,446.53,618.92,471.16,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.12376,1075.78,337.1,1099.69,368.81,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.09272,369.84,352.26,389.61,376.43,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.07668,858.47,317.15,876.0,383.05,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,bus,0.06292,639.05,418.68,688.42,465.41,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,19,1535657124112404,traffic light,0.05958,868.0,314.76,895.29,373.6,92.16,76f016de859c2b86a6a5624f1d185ae259dd2add8558ef572ac95d7f744e6866
clip_sample_006,20,1535657124162404,car,0.92932,141.28,462.59,425.38,551.41,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,car,0.78423,968.15,441.88,1385.89,582.82,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.3863,1031.94,271.88,1065.35,334.23,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.35528,1062.79,271.24,1093.6,331.75,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,car,0.30831,923.75,471.6,1017.34,538.31,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.2907,1061.95,268.99,1090.97,334.88,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.28532,860.19,312.14,881.45,375.06,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,car,0.23574,584.34,447.9,625.47,470.82,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,car,0.18819,577.1,447.68,620.9,471.72,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.15192,371.24,352.85,390.25,374.27,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,truck,0.14894,637.03,419.21,687.61,465.55,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,car,0.14532,637.03,419.21,687.61,465.55,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,car,0.13338,925.69,467.39,1030.5,536.12,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.13161,1074.95,337.26,1097.94,368.14,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.12874,1063.4,269.98,1095.87,367.19,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.10798,858.24,317.4,876.85,383.11,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,person,0.10666,864.99,424.53,888.4,498.1,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.10553,368.38,351.3,389.53,375.27,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,person,0.10048,384.32,447.12,435.54,517.88,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,car,0.08251,924.64,477.69,977.62,536.68,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,person,0.06931,394.0,449.01,439.07,520.88,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.05838,865.99,313.44,895.22,372.64,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,traffic light,0.05422,1034.68,267.58,1090.69,340.78,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,20,1535657124162404,bus,0.05381,637.03,419.21,687.61,465.55,98.32,262a2c383d3257439f8459be9f5f1a9c4dc8fa1366e1c7a6eaa46c7b8d8bdb88
clip_sample_006,21,1535657124262404,car,0.92734,104.84,464.65,396.47,552.16,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,car,0.90065,1032.64,445.01,1462.83,581.58,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,car,0.88741,868.67,442.79,1127.75,544.74,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.36068,1062.68,271.17,1094.06,333.07,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.32559,1032.14,271.1,1065.26,333.17,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,person,0.28151,359.45,442.82,419.72,520.83,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,car,0.25085,636.75,419.3,686.45,464.57,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.22544,859.51,311.98,880.41,379.75,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.21749,1063.53,270.07,1096.45,366.56,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.19886,1061.63,268.96,1091.18,334.79,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,car,0.18987,572.24,446.12,622.19,472.04,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,car,0.18648,583.54,446.48,626.96,470.57,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.14241,371.37,353.31,389.65,374.71,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,car,0.1422,505.61,441.1,563.23,491.25,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.12761,1076.78,338.66,1098.66,367.78,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,truck,0.12464,636.75,419.3,686.45,464.57,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.1094,368.1,352.03,389.22,375.82,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.1011,857.7,319.49,876.76,382.73,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,person,0.07254,359.49,439.36,392.14,490.11,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,bus,0.0526,636.75,419.3,686.45,464.57,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,traffic light,0.05228,872.59,315.31,896.11,372.12,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
clip_sample_006,21,1535657124262404,car,0.0511,585.01,438.61,628.44,466.4,102.68,5e8946b5665c631a0b0096f88ea2a03575b9e3d77d0baa3ce7f3ba303d5462c6
